,/amdcpu/0/load/2,/amdcpu/0/load/3,/amdcpu/0/load/4,/amdcpu/0/load/5,/amdcpu/0/load/6,/amdcpu/0/load/7,/amdcpu/0/load/8,/amdcpu/0/load/9,/amdcpu/0/load/10,/amdcpu/0/load/11,/amdcpu/0/load/12,/amdcpu/0/load/13,/amdcpu/0/load/0,/amdcpu/0/load/1,/amdcpu/0/power/0,/amdcpu/0/clock/1,/amdcpu/0/clock/2,/amdcpu/0/clock/3,/amdcpu/0/clock/4,/amdcpu/0/factor/0,/amdcpu/0/power/1,/amdcpu/0/voltage/2,/amdcpu/0/clock/5,/amdcpu/0/clock/6,/amdcpu/0/factor/1,/amdcpu/0/power/2,/amdcpu/0/voltage/3,/amdcpu/0/clock/7,/amdcpu/0/clock/8,/amdcpu/0/factor/2,/amdcpu/0/power/3,/amdcpu/0/voltage/4,/amdcpu/0/clock/9,/amdcpu/0/clock/10,/amdcpu/0/factor/3,/amdcpu/0/power/4,/amdcpu/0/voltage/5,/amdcpu/0/clock/11,/amdcpu/0/clock/12,/amdcpu/0/factor/4,/amdcpu/0/power/5,/amdcpu/0/voltage/6,/amdcpu/0/clock/13,/amdcpu/0/clock/14,/amdcpu/0/factor/5,/amdcpu/0/power/6,/amdcpu/0/voltage/7,/amdcpu/0/temperature/2,/amdcpu/0/voltage/0,/amdcpu/0/voltage/1,/amdcpu/0/clock/0
09/08/2026 11:38:06,9.38,7.81,48.44,45.31,6.25,14.06,28.12,15.62,7.81,4.69,29.69,12.5,19.14,48.44,17.1257458,2543,777,1797,334.5,18,0.970431268,1.3625,1797,1934.5,18,4.699746,1.3625,4042,443,40.5,1.11775053,1.3625,4042,919,40.5,2.65581131,1.3625,1797,232.5,18,0.680966,1.3625,1785,796,17.88889,2.14727473,1.36875,84.375,1.55,1.55,99.809166
09/08/2026 11:38:08,15.15,6.06,34.85,34.85,22.73,16.67,28.79,33.33,9.09,18.18,25.76,19.7,22.1,34.85,17.1061859,2765,794,1397,231,14,0.593787134,1.275,1397,1211.5,14,2.87751484,1.275,3942,750,39.5,1.87213719,1.275,3942,1136,39.5,2.67296267,1.3,1971,622,19.75,1.7540096,1.3,3942,815.5,39.5,1.862546,1.3,84.25,1.55,1.55,99.8092041
09/08/2026 11:38:10,14.06,7.81,20.31,15.62,15.62,15.62,25,17.19,14.06,12.5,34.38,34.38,18.88,34.38,16.8215351,2901,818,1785,487.5,17.88889,1.11647129,1.30625,1785,687.5,17.88889,1.55842853,1.325,4017,754,40.25,1.70138824,1.325,1785,951,17.88889,2.25198865,1.325,4017,601.5,40.25,1.3553009,1.325,4017,1424,40.25,3.18374968,1.325,83.375,1.55,1.55,99.80917
09/08/2026 11:38:12,28.57,36.51,33.33,38.1,41.27,38.1,52.38,52.38,30.16,25.4,50.79,55.56,40.21,55.56,24.5058727,3622,1556,1774,1178.5,17.7777786,2.3276546,1.31875,3992,1208.5,40,2.30747485,1.31875,3992,1448,40,2.84435248,1.31875,3992,2087,40,4.41785145,1.3375,3992,1314.5,40,2.99849415,1.3375,3992,2100.5,40,4.79069567,1.3375,83.625,1.55,1.55,99.8092346
09/08/2026 11:38:14,20,10.77,30.77,23.08,13.85,12.31,27.69,16.92,33.85,50.77,53.85,35.38,27.44,53.85,21.1059685,3273,1134,1785,797.5,17.88889,1.93220258,1.36875,4017,804,40.25,1.86785293,1.36875,1785,494,17.88889,1.1298368,1.36875,4017,1144.5,40.25,2.92748547,1.36875,4017,1685.5,40.25,4.1714325,1.3375,4017,1875.5,40.25,4.86883926,1.3375,83.5,1.55,1.55,99.8092041
09/08/2026 11:38:16,23.81,15.87,26.98,26.98,7.94,11.11,30.16,25.4,26.98,31.75,31.75,23.81,23.54,31.75,17.17174,2920,826,1797,523.5,18,1.20002711,1.34375,4042,983.5,40.5,2.31263447,1.34375,1797,255,18,0.569660962,1.34375,1797,1047,18,2.492345,1.34375,4042,1106.5,40.5,2.56006,1.35625,4042,1043,40.5,2.426785,1.35625,83.625,1.55,1.55,99.80916
09/08/2026 11:38:18,17.19,7.81,17.19,21.88,28.12,35.94,35.94,21.88,28.12,35.94,34.38,21.88,25.52,35.94,19.5902462,3294,1024,1797,451.5,18,1.11640644,1.3625,4042,808.5,40.5,1.91691661,1.3625,4042,1126.5,40.5,2.66946626,1.3625,1797,1217.5,18,3.077205,1.3625,4042,1370.5,40.5,3.43276072,1.3625,4042,1168,40.5,3.05976915,1.3625,83.75,1.55,1.55,99.8092041
09/08/2026 11:38:20,41.54,23.08,30.77,30.77,36.92,24.62,33.85,35.38,52.31,44.62,52.31,32.31,36.54,52.31,23.0751743,2570,1458,3893,1171,39,2.24251819,1.2625,1730,1085,17.333334,2.0726192,1.2625,1959,1347.5,19.625,2.79636049,1.28125,3918,1649,39.25,3.44085145,1.28125,1959,1775.5,19.625,3.9022007,1.28125,1959,1722.5,19.625,3.8193996,1.28125,83.75,1.55,1.55,99.80923
09/08/2026 11:38:22,28.57,22.22,28.57,31.75,20.63,17.46,28.57,26.98,28.57,30.16,49.21,42.86,29.63,49.21,19.4784775,2901,1045,1785,692,17.88889,1.60157788,1.35625,1785,1029,17.88889,2.34475,1.35625,4017,704.5,40.25,1.57788837,1.35625,4017,1050,40.25,2.45610619,1.35625,1785,1047,17.88889,2.38991165,1.3625,4017,1747.5,40.25,4.390743,1.3625,84,1.55,1.55,99.8092651
09/08/2026 11:38:24,25,3.12,25,14.06,23.44,31.25,48.44,48.44,18.75,23.44,39.06,25,27.08,48.44,20.04499,3253,1038,3992,475.5,40,1.18419468,1.3375,1774,788.5,17.7777786,1.91337466,1.3375,3992,1000,40,2.36223984,1.3375,3992,1874.5,40,4.532214,1.3375,1774,919,17.7777786,2.27810621,1.35625,3992,1169,40,3.18793654,1.35625,84,1.55,1.55,99.80919
09/08/2026 11:38:26,20,12.31,23.08,13.85,23.08,20,40,30.77,20,23.08,55.38,38.46,26.67,55.38,20.9401646,3622,1096,1774,783.5,17.7777786,1.86311388,1.34375,3992,879.5,40,1.96874809,1.34375,3992,870,40,2.143528,1.3375,3992,1501.5,40,3.62681985,1.3375,3992,983,40,2.404084,1.3375,3992,1556,40,3.99364948,1.3375,83.75,1.55,1.55,99.80919
09/08/2026 11:38:28,15.62,9.38,20.31,20.31,28.12,34.38,35.94,26.56,14.06,17.19,31.25,25,23.18,35.94,18.3958111,3668,910,4042,436,40.5,1.01913822,1.35625,4042,614.5,40.5,1.48593068,1.35625,4042,1274,40.5,2.944199,1.35625,1797,1144,18,2.95474482,1.35625,4042,833.5,40.5,2.038975,1.35625,4042,1159.5,40.5,3.04595971,1.35625,83.75,1.55,1.55,99.80917
09/08/2026 11:38:30,23.81,12.7,38.1,28.57,28.57,19.05,36.51,20.63,34.92,31.75,31.75,28.57,27.91,38.1,17.8008537,3294,835,4042,575,40.5,1.36020935,1.33125,1797,1003.5,18,2.43314028,1.33125,4042,760,40.5,1.91268921,1.33125,4042,757,40.5,1.79760325,1.33125,4042,977.5,40.5,2.31577468,1.36875,1797,939,18,2.17670631,1.3625,83.5,1.55,1.55,99.80922
09/08/2026 11:38:32,23.44,10.94,17.19,7.81,14.06,9.38,26.56,18.75,26.56,25,37.5,28.12,20.44,37.5,17.2243061,2920,833,1797,564,18,1.33818221,1.35625,4042,453.5,40.5,1.12552357,1.35625,1797,656,18,1.51095057,1.35625,1797,1004,18,2.213689,1.35625,4042,988.5,40.5,2.21599245,1.35625,4042,1330.5,40.5,3.12198353,1.35625,83.75,1.55,1.55,99.80923
09/08/2026 11:38:34,21.88,7.81,32.81,25,23.44,18.75,48.44,40.62,28.12,31.25,53.12,45.31,31.38,53.12,20.560854,3263,1081,3992,520.5,40,1.1508261,1.33125,3992,828,40,1.86441112,1.33125,1774,701.5,17.7777786,1.59411979,1.33125,4017,1550,40.25,3.66541576,1.35,4017,1070.5,40.25,2.59943438,1.35,1785,1816.5,17.88889,4.54388142,1.35,83.75,1.55,1.55,99.80919
09/08/2026 11:38:36,32.81,18.75,21.88,18.75,18.75,20.31,37.5,15.62,29.69,29.69,57.81,37.5,28.26,57.81,21.5524464,3273,1143,4017,888.5,40.25,2.174943,1.34375,4017,943,40.25,2.189115,1.34375,4017,747,40.25,1.75601685,1.34375,1785,1090,17.88889,2.90662956,1.34375,1785,1276,17.88889,3.22792268,1.34375,4017,1911,40.25,5.19743729,1.34375,83.625,1.55,1.55,99.8092346
09/08/2026 11:38:38,15.38,10.77,12.31,4.62,13.85,12.31,32.31,30.77,16.92,16.92,41.54,30.77,19.87,41.54,16.9314289,3294,814,1797,532.5,18,1.21240759,1.35,4042,375,40.5,0.8569325,1.35625,4042,514,40.5,1.16211271,1.35625,1797,1192,18,2.70424461,1.35625,4042,755,40.5,1.840806,1.35625,4042,1515,40.5,3.40331078,1.35625,83.75,1.55,1.55,99.80919
09/08/2026 11:38:40,26.98,7.81,20.31,26.56,23.44,23.44,44.44,28.57,28.57,31.25,42.86,41.27,28.79,44.44,20.8156338,3992,1076,3992,770.5,40,1.776247,1.325,3992,685.5,40,1.59864831,1.35625,3992,774,40,1.79514289,1.35625,3992,1357.5,40,3.27417135,1.35625,3992,1167,40,2.844396,1.35625,3992,1701,40,4.33287334,1.35625,83.5,1.55,1.55,99.80922
09/08/2026 11:38:42,38.1,19.05,22.22,15.87,22.22,25.4,47.62,25,26.98,25.4,46.03,34.92,29.07,47.62,21.52241,3655,1156,4017,905,40.25,2.18600535,1.35625,4017,719.5,40.25,1.74575078,1.35,4017,937,40.25,2.19749,1.35,4042,1662,40.5,4.12334442,1.34375,1797,1195.5,18,3.04472637,1.34375,4042,1516.5,40.5,4.027819,1.34375,83.875,1.55,1.55,99.80916
09/08/2026 11:38:44,12.5,3.12,18.75,18.75,14.06,25,51.56,45.31,18.75,15.62,20.31,12.5,21.35,51.56,16.9849453,2907,808,1785,334,17.88889,0.7856753,1.35,1785,610,17.88889,1.51055038,1.35,4017,728.5,40.25,1.78601646,1.35,4017,1848.5,40.25,4.237841,1.35,4042,615.5,40.5,1.42383623,1.36875,1797,710,18,1.6854316,1.36875,84.375,1.55,1.55,99.80916
09/08/2026 11:38:46,19.05,12.7,34.92,30.16,20.63,9.52,39.68,33.33,34.92,26.98,44.44,36.51,28.57,44.44,20.91503,2840,1097,1741,563.5,17.4444447,1.388981,1.26875,3918,1339,39.25,3.10115981,1.2875,1741,569,17.4444447,1.47711062,1.2875,3918,1557.5,39.25,3.954813,1.2875,1752,925.5,17.5555553,2.27070117,1.2625,3967,1629.5,39.75,4.03116465,1.29375,84.375,1.55,1.55,99.80914
09/08/2026 11:38:48,29.23,13.85,23.08,23.08,15.38,21.54,44.62,27.69,23.08,29.23,55.38,46.15,29.36,55.38,21.3832722,3273,1134,1785,755.5,17.88889,1.82529485,1.34375,4017,885,40.25,2.104211,1.35,4017,708.5,40.25,1.66191351,1.35,1785,1127.5,17.88889,2.814856,1.35,4017,1097.5,40.25,2.71641326,1.35,4017,2227.5,40.25,5.50686646,1.35,84.375,1.55,1.55,99.80915
09/08/2026 11:38:50,26.98,19.05,34.92,30.16,23.81,23.81,50.79,31.25,36.51,33.33,44.44,28.57,31.97,50.79,22.6235237,3992,1316,3992,1293.5,40,3.06225657,1.3625,3992,1177.5,40,2.60014582,1.3625,3992,1005.5,40,2.33704448,1.3625,3992,1501,40,3.62510824,1.3625,3992,1328,40,3.25516772,1.3625,3992,1587.5,40,3.91543555,1.34375,84.125,1.55,1.55,99.80926
09/08/2026 11:38:52,18.46,20,26.15,16.92,16.92,23.08,29.23,24.62,33.85,38.46,29.23,32.31,25.77,38.46,18.4035912,3718,956,3718,752.5,37.25,1.69254375,1.2125,3718,602.5,37.25,1.312891,1.2125,3718,822,37.25,1.79707348,1.2125,3718,1029.5,37.25,2.45103455,1.2125,3718,1302,37.25,2.895526,1.2125,3718,1228.5,37.25,2.77364755,1.2125,84.375,1.55,1.55,99.809166
09/08/2026 11:38:54,18.75,4.69,12.5,6.25,20.31,32.81,26.56,17.19,17.19,17.19,48.44,46.88,22.4,48.44,17.4422684,3622,849,3992,349.5,40,0.8174909,1.31875,3992,419,40,0.978917062,1.31875,3992,892,40,2.15462756,1.31875,3992,973.5,40,2.24360442,1.31875,1774,663.5,17.7777786,1.52109993,1.31875,3992,1796,40,4.20303535,1.31875,84.5,1.55,1.55,99.80917
09/08/2026 11:38:56,21.88,4.69,21.88,26.56,29.69,26.56,31.25,23.44,20.31,26.56,54.69,45.31,27.73,54.69,21.3713455,3273,1115,4017,602,40.25,1.42923594,1.3375,1785,1027.5,17.88889,2.45205641,1.3375,4017,1175,40.25,2.776082,1.3375,1785,1116.5,17.88889,2.654098,1.3375,4017,795,40.25,1.9323653,1.34375,4017,1971.5,40.25,4.966472,1.34375,84.125,1.55,1.55,99.80917
09/08/2026 11:38:58,26.15,6.15,12.31,20,27.69,13.85,47.69,33.85,29.23,26.15,50.77,30.77,27.05,50.77,21.3943272,3144,1148,1235,672,12.375,1.7201215,1.28125,1959,819,19.625,2.03249931,1.28125,3918,855,39.25,2.23917961,1.26875,3918,1525.5,39.25,3.73535633,1.26875,3918,1263.5,39.25,3.09230042,1.26875,3918,1750,39.25,4.68015146,1.26875,84.25,1.55,1.55,99.80918
09/08/2026 11:39:00,14.06,10.94,18.75,10.94,29.69,31.25,28.12,25,25,23.44,25,17.19,21.61,31.25,16.8814,2920,799,1797,415,18,0.9902029,1.3625,4042,590,40.5,1.42214262,1.36875,4042,1068.5,40.5,2.59476542,1.36875,4042,1035.5,40.5,2.41061759,1.36875,1797,888,18,2.03895378,1.36875,1797,798,18,1.87843227,1.36875,84.125,1.55,1.55,99.80918
09/08/2026 11:39:02,23.08,10.77,35.38,24.62,16.92,13.85,33.85,21.54,23.08,15.38,47.69,23.08,24.1,47.69,19.1525211,3645,956,4017,651,40.25,1.56305623,1.35,4017,1076,40.25,2.533504,1.35,1785,691.5,17.88889,1.66159511,1.35,4017,859,40.25,2.08408856,1.35,4017,857.5,40.25,2.05137825,1.35,4017,1602.5,40.25,3.835935,1.35,83.75,1.55,1.55,99.80921
09/08/2026 11:39:04,14.06,7.81,26.56,23.44,14.06,14.06,37.5,28.12,21.88,17.19,25,18.75,20.7,37.5,16.7358418,3294,801,1797,377,18,0.8935585,1.38125,4042,980.5,40.5,2.30582547,1.38125,4042,681,40.5,1.62523055,1.38125,1797,1253.5,18,2.90381336,1.38125,4042,739.5,40.5,1.70734167,1.38125,4042,776.5,40.5,1.77082336,1.38125,83.5,1.55,1.55,99.80923
09/08/2026 11:39:06,21.88,17.19,25,21.88,10.94,12.5,28.12,18.75,50,53.12,31.25,10.94,25.13,53.12,19.6065845,2920,1006,1797,775,18,1.96553159,1.3625,4042,988,40.5,2.41412377,1.3625,1797,624.5,18,1.55618107,1.36875,1797,947,18,2.39619732,1.36875,4042,1696.5,40.5,4.25906563,1.36875,4042,1008,40.5,2.71297574,1.35,83.625,1.55,1.55,99.80918
09/08/2026 11:39:08,23.08,12.31,30.77,21.54,23.08,9.23,29.23,18.46,55.38,55.38,43.08,40,30.13,55.38,20.5031433,3232,1069,1763,860,17.666666,2.18592978,1.35625,3967,839.5,39.75,2.11363244,1.35625,3967,543.5,39.75,1.386757,1.35625,3967,660,39.75,1.67628336,1.35625,1763,2080,17.666666,5.134346,1.3125,3967,1432,39.75,3.666411,1.3125,83.875,1.55,1.55,99.80918
09/08/2026 11:39:10,34.38,18.75,26.56,12.5,23.44,14.06,39.06,18.75,34.38,32.81,39.06,31.25,27.08,39.06,20.4853649,3219,1086,3918,811.5,39.25,2.057752,1.28125,3868,792,38.75,1.92927539,1.2875,3843,719,38.5,1.717518,1.2875,3843,1111,38.5,2.80769563,1.28125,1921,1530,19.25,3.82246,1.28125,1921,1551,19.25,4.03065443,1.28125,84.125,1.55,1.55,99.809166
09/08/2026 11:39:12,12.5,0,14.06,15.62,32.81,29.69,12.5,1.56,20.31,23.44,42.19,39.06,20.31,42.19,16.6521969,2479,765,1397,250,14,0.6424417,1.3375,1797,521,18,1.283419,1.35,4042,1087,40.5,2.7599442,1.35,1797,243,18,0.616063237,1.35,1797,930.5,18,2.25992465,1.35,4042,1558,40.5,3.65606475,1.35,83.875,1.55,1.55,99.80915
09/08/2026 11:39:14,12.5,7.81,9.38,1.56,21.88,28.12,14.06,17.19,9.38,17.19,40.62,34.38,17.84,40.62,16.4107056,2545,756,1797,356.5,18,0.8635501,1.35625,1797,234.5,18,0.546282053,1.35625,4042,1038,40.5,2.63653564,1.35625,1797,585.5,18,1.465809,1.36875,4042,761.5,40.5,1.84867823,1.36875,1797,1558,18,3.625356,1.375,83.625,1.55,1.55,99.80917
09/08/2026 11:39:16,23.08,21.54,23.08,24.62,12.31,6.15,13.85,12.31,18.46,21.54,38.46,32.31,20.64,38.46,16.9422817,3294,798,4042,664,40.5,1.59105194,1.3625,4042,1072.5,40.5,2.525785,1.3625,4042,288,40.5,0.6845297,1.3625,1797,596.5,18,1.39037681,1.3625,4042,775.5,40.5,1.89099956,1.3625,1797,1391,18,3.24820638,1.3625,83.375,1.55,1.55,99.8092346
09/08/2026 11:39:18,29.23,27.69,10.77,9.23,30.77,26.15,12.31,9.23,20,21.54,18.46,10.77,18.85,30.77,16.2857151,3668,756,4042,1084,40.5,2.53773069,1.3625,4042,416,40.5,0.9754918,1.3625,1797,1141,18,2.65343857,1.3625,4042,452,40.5,1.09176934,1.3875,4042,825,40.5,1.92788672,1.3875,4042,618,40.5,1.40274155,1.3875,83,1.55,1.55,99.80919
09/08/2026 11:39:20,21.88,25,29.69,26.56,25,21.88,29.69,21.88,18.75,12.5,48.44,50,27.6,50,18.412447,2543,931,1797,788,18,1.87261379,1.33125,1785,875.5,17.88889,1.951481,1.33125,4042,761,40.5,1.834805,1.33125,1797,843,18,1.96534371,1.33125,4042,529.5,40.5,1.2469697,1.35625,1797,1788,18,4.243979,1.35625,83.125,1.55,1.55,99.80917
09/08/2026 11:39:22,29.69,25,17.19,6.25,18.75,25,20.31,10.94,15.62,20.31,26.56,25,20.05,29.69,17.74994,2014,812,4042,1014,40.5,2.44576526,1.375,1797,483.5,18,1.25171232,1.375,1797,878,18,2.25121713,1.375,1976,556,19.8,1.35146749,1.375,1235,761.5,12.375,1.94589865,1.3125,1235,1180,12.375,3.01539469,1.3125,83.125,1.55,1.55,99.80918
09/08/2026 11:39:24,28.12,25,32.81,25,39.06,26.56,28.12,20.31,34.38,32.81,42.19,20.31,29.56,42.19,20.7139874,3660,1146,4042,1033,40.5,2.186991,1.3125,1797,1115,18,2.47246265,1.3125,4042,1296.5,40.5,2.79855871,1.3125,4042,968.5,40.5,1.96545148,1.3125,4042,1301,40.5,2.87354374,1.3125,3992,1164,40,2.62236953,1.3125,83,1.55,1.55,99.80918
09/08/2026 11:39:26,9.38,15.62,17.19,7.81,18.75,12.5,42.19,37.5,18.46,25,34.38,25,21.98,42.19,17.89281,3294,880,4042,438,40.5,1.19073427,1.35,4042,498,40.5,1.12854838,1.375,1797,699.5,18,1.64905787,1.375,1797,1627.5,18,3.74544859,1.36875,4042,919,40.5,2.207453,1.36875,4042,1097.5,40.5,2.58279753,1.375,83.5,1.55,1.55,99.8092041
09/08/2026 11:39:28,16.92,9.23,29.23,21.54,15.38,13.85,24.62,27.69,23.08,30.77,41.54,29.23,23.59,41.54,17.7056866,2920,860,1797,495,18,1.20549393,1.35,1797,749.5,18,1.7655803,1.35,4042,450,40.5,1.00147974,1.3625,4042,1014.5,40.5,2.368852,1.3625,4042,1224,40.5,2.87106919,1.3625,1797,1225.5,18,2.87566519,1.375,83.5,1.55,1.55,99.8092
09/08/2026 11:39:30,13.85,13.85,21.54,13.64,13.85,7.69,21.54,18.46,29.23,32.31,26.15,23.08,19.6,32.31,16.6078358,3294,788,4042,604.5,40.5,1.461677,1.35,1797,643,18,1.55371022,1.35,4042,402,40.5,0.9020741,1.35,1797,634,18,1.53062654,1.35,4042,1303.5,40.5,3.03357673,1.35,4042,1140,40.5,2.669251,1.35,83.5,1.55,1.55,99.80924
09/08/2026 11:39:32,9.23,3.08,15.38,0,35.38,32.31,32.31,18.46,23.08,20,32.31,27.69,20.77,35.38,17.377512,3992,787,3992,385.5,40,0.915734649,1.35625,3992,231,40,0.5942824,1.35625,3992,1201.5,40,2.92312551,1.35625,3992,1018.5,40,2.49841738,1.35625,3992,724,40,1.75550413,1.35625,3992,1161,40,2.765694,1.35625,83.375,1.55,1.55,99.8092
09/08/2026 11:39:34,23.44,12.5,23.44,21.88,35.94,25,54.69,31.25,23.44,28.12,20.31,7.81,25.65,54.69,19.9968338,3529,978,3843,622.5,38.5,1.52744555,1.25625,3843,839.5,38.5,2.267999,1.25625,3843,1179.5,38.5,3.0134306,1.25625,3843,1670.5,38.5,4.74255037,1.25625,3868,1069,38.75,2.79014444,1.26875,1934,487,19.375,1.34417677,1.26875,83.875,1.55,1.55,99.80919
09/08/2026 11:39:36,34.92,15.87,31.75,15.87,26.98,34.92,52.38,23.81,38.1,17.46,69.84,23.81,32.14,69.84,23.9588737,3992,1169,3992,759.5,40,1.98615885,1.325,3992,930,40,2.3099072,1.325,3992,1262.5,40,3.12338185,1.325,3992,1467.5,40,4.45812464,1.325,3992,890,40,2.49377227,1.325,3992,1706,40,5.76630974,1.31875,84.375,1.55,1.55,99.80923
09/08/2026 11:39:38,29.69,18.75,34.38,26.56,35.94,29.69,48.44,53.12,26.56,21.88,35.94,23.44,32.03,53.12,19.2458172,3288,1052,4042,705,40.5,1.51294971,1.35,1797,792,18,1.80961871,1.35,4042,976.5,40.5,1.78478825,1.35,4042,2053.5,40.5,4.12478447,1.35,4017,728,40.25,1.86488056,1.36875,1785,1056.5,17.88889,2.78743744,1.36875,84.375,1.55,1.55,99.8092041
09/08/2026 11:39:40,18.46,16.92,21.54,6.15,1.54,9.23,26.15,3.08,21.54,12.31,43.08,24.62,17.05,43.08,16.2353821,3668,640,4042,514,40.5,1.297231,1.35625,4042,421,40.5,1.2786696,1.35625,1797,208.5,18,0.4555976,1.35625,4042,607.5,40.5,1.94362974,1.35625,4042,752,40.5,2.03172731,1.35625,4042,1337.5,40.5,4.008286,1.35625,83.625,1.55,1.55,99.8092
09/08/2026 11:39:42,7.81,1.56,10.94,3.12,7.81,6.35,70.31,75,14.06,17.19,14.06,9.38,19.8,75,16.35638,3176,814,1397,226,14,0.5704017,1.30625,1763,269.5,17.666666,0.6883269,1.31875,3967,319.5,39.75,0.865726054,1.31875,3967,2885,39.75,6.88738966,1.31875,3967,659,39.75,1.69144976,1.31875,3992,523,40,1.382438,1.35,84.375,1.55,1.55,99.809166
09/08/2026 11:39:44,15.38,1.54,27.69,16.92,23.08,1.54,20,12.31,26.15,20,63.08,46.15,22.82,63.08,18.5876751,2718,896,1235,371.5,12.375,0.974009752,1.33125,1235,794.5,12.375,2.21247435,1.33125,1785,428.5,17.88889,1.16349638,1.3625,4017,690,40.25,2.015163,1.3625,4017,969.5,40.25,2.64875555,1.3625,4017,2122.5,40.25,5.713524,1.3625,84.375,1.55,1.55,99.80917
09/08/2026 11:39:46,7.69,0,15.62,0,7.69,15.38,24.62,6.25,21.88,46.88,70.77,6.15,18.58,70.77,18.047575,3294,697,4042,240.5,40.5,0.708336651,1.3625,1797,201,18,0.5749861,1.3625,4042,301,40.5,0.688453,1.3625,1797,559,18,2.1102376,1.3625,4042,1396.5,40.5,4.711131,1.375,4042,1482.5,40.5,6.234603,1.375,84.625,1.55,1.55,99.8092
09/08/2026 11:39:49,35.94,18.75,31.25,14.06,28.12,31.25,53.12,26.56,35.94,28.12,34.38,10.94,29.04,53.12,22.5923672,4017,1150,4017,987,40.25,2.33122826,1.375,4017,1044.5,40.25,2.56802,1.35625,4017,1217.5,40.25,3.21070814,1.35625,4017,1515.5,40.25,4.712658,1.35625,4017,1230,40.25,3.3990438,1.35625,4017,905.5,40.25,2.42723823,1.35625,84.75,1.55,1.55,99.80913
09/08/2026 11:39:51,20,16.92,21.54,7.69,23.08,10.77,15.38,18.18,12.31,15.38,26.15,18.18,17.13,26.15,16.96809,2915,664,4042,623,40.5,1.64031947,1.35,1797,592,18,1.731424,1.35,4017,683,40.25,2.22778654,1.35,1797,679,18,2.20922422,1.3625,1797,564.5,18,1.50961351,1.3625,4042,845.5,40.5,2.55091286,1.3625,83.75,1.55,1.55,99.80918
09/08/2026 11:39:53,43.08,27.69,46.15,35.38,52.31,23.08,49.23,41.54,49.23,49.23,70.77,30.77,43.21,70.77,26.2265663,3577,1772,3942,1661,39.5,3.203998,1.3125,3942,1786.5,39.5,3.56410384,1.3125,1752,1558.5,17.5555553,3.11829352,1.3125,3942,1727.5,39.5,3.67836976,1.3125,3942,1926,39.5,3.803146,1.31875,3942,1971.5,39.5,4.52394772,1.31875,83.125,1.55,1.55,99.8092041
09/08/2026 11:39:55,21.88,15.62,15.62,12.5,28.12,18.75,28.12,23.44,20.31,23.44,35.94,10.94,21.22,35.94,18.6077461,3273,848,4017,939.5,40.25,2.3018415,1.33125,1785,664.5,17.88889,1.75765252,1.33125,4017,735.5,40.25,1.94670081,1.33125,1785,1029.5,17.88889,2.396994,1.33125,4017,786,40.25,2.26949859,1.33125,4017,932,40.25,2.77098179,1.35,83.25,1.55,1.55,99.80922
09/08/2026 11:39:57,81.82,40.91,60.61,50,62.12,46.97,75.76,50,63.64,46.97,57.58,53.03,57.45,81.82,28.7211,3559,2246,3918,2312.5,39.25,4.217723,1.30625,3918,2302.5,39.25,4.171757,1.30625,3918,2156.5,39.25,3.87533045,1.30625,3918,2319,39.25,4.701397,1.30625,1741,2158,17.4444447,4.06670475,1.30625,3942,2225,39.5,4.16144943,1.2875,83.125,1.55,1.55,99.8091
09/08/2026 11:39:59,10.94,4.76,15.62,4.76,9.38,14.29,29.69,3.17,6.25,23.81,31.25,32.81,15.56,32.81,15.63338,2920,574,1797,325,18,0.81373626,1.35625,1797,289,18,0.7600133,1.35625,4042,290.5,40.5,0.8225736,1.35625,1797,600,18,2.02396226,1.35625,4042,688.5,40.5,2.299626,1.35625,4042,1252.5,40.5,4.06206656,1.35625,83.125,1.55,1.55,99.80921
09/08/2026 11:40:01,6.15,3.08,9.23,10.94,7.69,10.77,16.92,3.12,15.38,26.15,46.15,10.94,13.88,46.15,15.63123,3668,564,4042,245.5,40.5,0.6174809,1.3875,1797,336.5,18,1.012006,1.3875,4042,326.5,40.5,0.9325182,1.3875,4042,410.5,40.5,1.23106587,1.3875,4042,897.5,40.5,3.018653,1.3875,4042,1167.5,40.5,3.93820453,1.3625,83.125,1.55,1.55,99.80917
09/08/2026 11:40:03,16.92,0,18.46,5.8,9.23,15.38,44.62,16.18,10.77,10.77,13.85,10.77,14.4,44.62,15.6384268,2853,575,1397,338.5,14,0.9997088,1.3875,1797,417.5,18,1.235609,1.375,4042,405,40.5,1.19546735,1.375,4042,1203.5,40.5,4.144462,1.375,4042,454,40.5,1.348217,1.375,1797,629,18,1.91671562,1.375,82.75,1.55,1.55,99.80915
09/08/2026 11:40:05,14.06,9.38,18.75,4.69,9.38,9.38,37.5,14.06,26.56,39.06,31.25,6.25,18.36,39.06,17.8589153,3967,769,3967,542,39.75,1.50527942,1.34375,3967,426.5,39.75,1.23268139,1.34375,3967,418.5,39.75,1.10687947,1.34375,3967,1032.5,39.75,3.145515,1.34375,3967,1233,39.75,3.39079547,1.34375,3967,964,39.75,3.03465056,1.34375,83.625,1.55,1.55,99.809166
